question_id,student_id,teacher_score,baseline_score,tolerance,undercredit_unsafe,overcredit_unsafe,unsafe,U_E,U_S,U_R,U_R_undercredit_existing,U_R_allocation_undercredit,U_R_allocation_overcredit,U_R_allocation_disagreement,U_R_deterministic_undercredit,U_R_deterministic_overcredit,deterministic_coverage,missing_judgement_risk,fusion_status,undercredit_probability,overcredit_probability,combined_probability,oof_threshold,oof_route,inner_threshold_feasible
CO_7,ANS_CO_457,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.18241354868783524,0.20465293288609118,0.20465293288609118,0.5236705094491757,POS,False
CO_7,ANS_CO_458,4.0,2.3,1.0,True,False,True,0.0,1.0,0.333333,0.7294,0.166667,0.233333,0.4,0.0,0.0,0.0,0.0,diagnostic_only,0.9735695022351282,0.631372245454088,0.9735695022351282,0.5236705094491757,BND,False
CO_7,ANS_CO_459,8.0,0.0,1.0,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.18241354868783524,0.20465293288609118,0.20465293288609118,0.5236705094491757,POS,False
CO_7,ANS_CO_464,10.0,9.3,1.0,False,False,False,0.0,0.5,0.333333,0.0,0.066667,0.033333,0.1,0.0,0.0,0.0,0.0,diagnostic_only,0.2751688530281079,0.5974346697840025,0.5974346697840025,0.5236705094491757,BND,False
CO_7,ANS_CO_475,6.0,6.7,1.0,False,False,False,0.0,1.0,0.0,0.2118,0.133333,0.166667,0.3,0.0,0.0,0.0,0.0,diagnostic_only,0.6882879715162455,0.5448555283519657,0.6882879715162455,0.5236705094491757,BND,False
CO_7,ANS_CO_494,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.1824135486878352,0.20465293288609118,0.20465293288609118,0.5236705094491757,POS,False
CO_8,ANS_CO_762,5.0,1.8,1.0,True,False,True,0.0,0.625,0.0,0.0,0.075,0.05,0.125,0.575,0.0,1.0,0.0,diagnostic_only,0.36115683431446144,0.46817236823683933,0.46817236823683933,0.5311605174517908,POS,False
CO_8,ANS_CO_767,5.0,2.1,1.0,True,False,True,0.0,1.0,0.333333,0.0,0.291667,0.208333,0.5,0.583333,0.041667,1.0,0.0,diagnostic_only,0.7414230808627204,0.718798208866706,0.7414230808627204,0.5311605174517908,BND,False
CO_8,ANS_CO_770,10.0,10.0,1.0,False,False,False,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.20639235741109474,0.2679092922937927,0.2679092922937927,0.5311605174517908,POS,False
CO_8,ANS_CO_778,10.0,9.6,1.0,False,False,False,0.0,0.625,0.083333,0.0,0.041667,0.083333,0.125,0.041667,0.0,1.0,0.083333,diagnostic_only,0.2603503106641879,0.4583284449575509,0.4583284449575509,0.5311605174517908,POS,False
CO_8,ANS_CO_809,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.20561806735517446,0.2057135689851275,0.2057135689851275,0.5311605174517908,POS,False
CO_8,ANS_CO_847,8.0,3.8,1.0,True,False,True,0.0,1.0,0.5,0.1892,0.166667,0.208333,0.375,0.208333,0.166667,1.0,0.083333,diagnostic_only,0.7180977991823166,0.8247470003193617,0.8247470003193617,0.5311605174517908,BND,False
CO_8,ANS_CO_852,8.0,7.3,1.0,False,False,False,0.0,0.25,0.166667,0.0483,0.016667,0.033333,0.05,0.016667,0.0,1.0,0.0,diagnostic_only,0.2727897778681311,0.35415137520733175,0.35415137520733175,0.5311605174517908,POS,False
CO_8,ANS_CO_855,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.20561806735517446,0.2057135689851275,0.2057135689851275,0.5311605174517908,POS,False
CO_8,ANS_CO_873,3.0,1.7,1.0,True,False,True,0.25,1.0,0.583333,0.0,0.208333,0.166667,0.375,0.444444,0.0,0.75,0.0,diagnostic_only,0.7083968141986663,0.505445718593363,0.7083968141986663,0.5311605174517908,BND,False
CO_8,ANS_CO_875,10.0,8.8,1.0,True,False,True,0.0,1.0,0.166667,0.0,0.125,0.25,0.375,0.125,0.0,1.0,0.0,diagnostic_only,0.4133329581364112,0.5146096295839189,0.5146096295839189,0.5311605174517908,POS,False
CO_8,ANS_CO_877,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.20561806735517446,0.2057135689851275,0.2057135689851275,0.5311605174517908,POS,False
CO_8,ANS_CO_890,7.0,4.2,1.0,True,False,True,0.0,1.0,0.4375,0.0,0.541667,0.333333,0.875,0.479167,0.0625,1.0,0.083333,diagnostic_only,0.9466350908814454,0.6965445707932314,0.9466350908814454,0.5311605174517908,BND,False
CO_8,ANS_CO_892,7.0,6.2,1.0,False,False,False,0.0,0.0,0.0,0.0926,0.0,0.0,0.0,0.125,0.0,1.0,0.0,diagnostic_only,0.30491669495244245,0.2057135689851275,0.30491669495244245,0.5311605174517908,POS,False
CO_8,ANS_CO_904,3.0,0.8,1.0,True,False,True,0.25,0.625,0.333333,0.0,0.041667,0.083333,0.125,0.166667,0.0,1.0,0.0,diagnostic_only,0.3865163346757596,0.2534012680348524,0.3865163346757596,0.5311605174517908,POS,False
CO_8,ANS_CO_902,4.0,2.9,1.0,True,False,True,0.0,0.625,0.166667,0.0,0.083333,0.166667,0.25,0.458333,0.0,1.0,0.0,diagnostic_only,0.3773335779513298,0.40374193047080786,0.40374193047080786,0.5311605174517908,POS,False
CPL_2,ANS_CPL_111,5.0,5.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19702423018417423,0.20918896798652573,0.20918896798652573,0.5302020984079316,POS,False
CPL_2,ANS_CPL_113,5.0,5.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19702423018417423,0.20918896798652573,0.20918896798652573,0.5302020984079316,POS,False
CPL_2,ANS_CPL_77,5.0,5.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19702423018417423,0.20918896798652573,0.20918896798652573,0.5302020984079316,POS,False
CPL_2,ANS_CPL_75,0.0,0.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19702423018417423,0.20918896798652573,0.20918896798652573,0.5302020984079316,POS,False
CPL_2,ANS_CPL_99,5.0,5.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19702423018417423,0.20918896798652573,0.20918896798652573,0.5302020984079316,POS,False
CPL_2,ANS_CPL_78,0.0,0.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19702423018417423,0.20918896798652573,0.20918896798652573,0.5302020984079316,POS,False
CPL_4,ANS_CPL_185,9.0,6.3,1.0,True,False,True,0.0,1.0,0.25,0.0,0.216667,0.333333,0.55,0.0,0.0,0.0,0.0,diagnostic_only,0.5974051140996142,0.45207386402133637,0.5974051140996142,0.5293963412980877,BND,False
CPL_4,ANS_CPL_186,5.0,0.8,1.0,True,False,True,0.0,1.0,0.25,0.0,0.166667,0.083333,0.25,0.0,0.0,0.0,0.0,diagnostic_only,0.44566694381426963,0.7792510145997092,0.7792510145997092,0.5293963412980877,BND,False
CPL_4,ANS_CPL_214,5.0,0.0,1.0,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.18158676544774646,0.20296056562714818,0.20296056562714818,0.5293963412980877,POS,False
CPL_4,ANS_CPL_187,9.0,9.8,1.0,False,False,False,0.0,0.25,0.083333,0.0,0.016667,0.033333,0.05,0.0,0.0,0.0,0.0,diagnostic_only,0.20876022509162276,0.31528055551597706,0.31528055551597706,0.5293963412980877,POS,False
CPL_4,ANS_CPL_217,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.18158676544774646,0.20296056562714818,0.20296056562714818,0.5293963412980877,POS,False
CPL_4,ANS_CPL_221,0.0,0.8,1.0,False,False,False,0.0,1.0,0.083333,0.0,0.166667,0.083333,0.25,0.0,0.0,0.0,0.0,diagnostic_only,0.44590103308701173,0.7143207413299416,0.7143207413299416,0.5293963412980877,BND,False
CPL_6,ANS_CPL_311,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19549386368880392,0.20909419053581105,0.20909419053581105,0.522283622741245,POS,False
CPL_6,ANS_CPL_302,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.19549386368880392,0.20909419053581105,0.20909419053581105,0.522283622741245,POS,False
CPL_6,ANS_CPL_319,7.0,6.8,1.0,False,False,False,0.0,0.25,0.2,0.16,0.116667,0.133333,0.25,0.316667,0.0,1.0,0.0,diagnostic_only,0.6631676446080425,0.2735672713193884,0.6631676446080425,0.522283622741245,BND,False
CPL_6,ANS_CPL_315,10.0,10.0,1.0,False,False,False,0.0,0.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.1942208325932562,0.25836135199835697,0.25836135199835697,0.522283622741245,POS,False
CPL_6,ANS_CPL_323,2.0,2.3,1.0,False,False,False,0.0,0.5,0.133333,0.0,0.066667,0.033333,0.1,0.2,0.033333,1.0,0.0,diagnostic_only,0.3261564912210961,0.5208970987873199,0.5208970987873199,0.522283622741245,POS,False
CPL_6,ANS_CPL_332,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.195493863688804,0.20909419053581105,0.20909419053581105,0.522283622741245,POS,False
CPL_7,ANS_CPL_372,15.0,13.2,1.5,True,False,True,0.0,0.166667,0.0,0.0,0.022222,0.011111,0.033333,0.0,0.0,0.0,0.0,diagnostic_only,0.21389969817725527,0.24239481791468995,0.24239481791468995,0.5197314242964564,POS,False
CPL_7,ANS_CPL_362,12.0,13.5,1.5,False,False,False,0.0,1.0,0.333333,0.0,0.1,0.166667,0.266667,0.0,0.0,0.0,0.0,diagnostic_only,0.3916981198887612,0.7048566763167381,0.7048566763167381,0.5197314242964564,BND,False
CPL_7,ANS_CPL_374,10.0,8.0,1.5,True,False,True,0.0,1.0,0.111111,0.3725,0.166667,0.133333,0.3,0.0,0.0,0.0,0.0,diagnostic_only,0.8400398538038961,0.6449900872002438,0.8400398538038961,0.5197314242964564,BND,False
CPL_7,ANS_CPL_388,10.0,5.2,1.5,True,False,True,0.0,0.833333,0.222222,0.5922,0.055556,0.111111,0.166667,0.0,0.0,0.0,0.0,diagnostic_only,0.8739603469266007,0.6139321822012865,0.8739603469266007,0.5197314242964564,BND,False
CPL_7,ANS_CPL_395,10.0,13.2,1.5,False,True,True,0.0,0.5,0.111111,0.0,0.055556,0.044444,0.1,0.0,0.0,0.0,0.0,diagnostic_only,0.27018803653435874,0.43945607886260557,0.43945607886260557,0.5197314242964564,POS,False
CPL_7,ANS_CPL_412,12.0,10.5,1.5,False,False,False,0.0,0.5,0.0,0.1765,0.033333,0.066667,0.1,0.0,0.0,0.0,0.0,diagnostic_only,0.4316496472427818,0.3509950997696359,0.4316496472427818,0.5197314242964564,POS,False
CPL_8,ANS_CPL_424,6.0,6.8,1.0,False,False,False,0.1,0.75,0.2,0.0,0.066667,0.083333,0.15,0.316667,0.2,1.0,0.0,diagnostic_only,0.4528709056965475,0.6055559302296578,0.6055559302296578,0.5131814634174502,BND,False
CPL_8,ANS_CPL_426,4.0,5.8,1.0,False,True,True,0.0,1.0,0.133333,0.0,0.166667,0.183333,0.35,0.216667,0.0,1.0,0.0,diagnostic_only,0.5700817814057282,0.554245075863738,0.5700817814057282,0.5131814634174502,BND,False
CPL_8,ANS_CPL_445,0.0,1.3,1.0,False,True,True,0.0,0.5,0.033333,0.0,0.066667,0.033333,0.1,0.866667,0.0,1.0,0.0,diagnostic_only,0.559614887900503,0.39125272688567936,0.559614887900503,0.5131814634174502,BND,False
CPL_8,ANS_CPL_434,10.0,8.5,1.0,True,False,True,0.0,0.75,0.066667,0.0,0.1,0.1,0.2,0.15,0.0,1.0,0.0,diagnostic_only,0.4053350717234727,0.4665266328696264,0.4665266328696264,0.5131814634174502,POS,False
CPL_8,ANS_CPL_451,4.0,6.0,1.0,False,True,True,0.0,1.0,0.2,0.0,0.1,0.1,0.2,0.4,0.2,1.0,0.0,diagnostic_only,0.4941026306873262,0.8102185629474128,0.8102185629474128,0.5131814634174502,BND,False
CPL_8,ANS_CPL_464,8.0,9.0,1.0,False,False,False,0.1,0.5,0.2,0.0,0.05,0.1,0.15,0.033333,0.333333,1.0,0.0,diagnostic_only,0.33454152134171183,0.5840464641409449,0.5840464641409449,0.5131814634174502,BND,False
DM_1,ANS_DM_15,8.0,8.0,0.8,False,False,False,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.2668508012554985,0.11711103456094424,0.2668508012554985,0.5304772925017056,POS,False
DM_1,ANS_DM_22,5.0,4.3,0.8,False,False,False,0.375,1.0,0.458333,0.1248,0.083333,0.166667,0.25,0.0,0.0,0.0,0.0,diagnostic_only,0.7004501399743785,0.2595680462425093,0.7004501399743785,0.5304772925017056,BND,False
DM_1,ANS_DM_34,5.0,5.3,0.8,False,False,False,0.3125,0.625,0.3125,0.0749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.41921809799297377,0.2683216181316412,0.41921809799297377,0.5304772925017056,POS,False
DM_1,ANS_DM_53,6.0,6.0,0.8,False,False,False,0.3125,0.0,0.3125,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.3873677073944045,0.07875611286443418,0.3873677073944045,0.5304772925017056,POS,False
DM_1,ANS_DM_44,6.0,6.0,0.8,False,False,False,0.3125,0.0,0.3125,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.3873677073944045,0.07875611286443418,0.3873677073944045,0.5304772925017056,POS,False
DM_1,ANS_DM_66,7.0,7.0,0.8,False,False,False,0.25,0.0,0.291667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.2921427487899623,0.10399937909397151,0.2921427487899623,0.5304772925017056,POS,False
DM_1,ANS_DM_72,7.0,7.0,0.8,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.1949372006451714,0.20405524656736693,0.20405524656736693,0.5304772925017056,POS,False
DM_1,ANS_DM_82,7.0,7.0,0.8,False,False,False,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.21714507399453267,0.1706843376536502,0.21714507399453267,0.5304772925017056,POS,False
DM_1,ANS_DM_88,4.0,4.0,0.8,False,False,False,0.0625,0.0,0.0625,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.29151509438524953,0.1706843376536502,0.29151509438524953,0.5304772925017056,POS,False
DM_2,ANS_DM_108,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,diagnostic_only,0.19234843792377626,0.18171266623195728,0.19234843792377626,0.5135374556028578,POS,False
DM_2,ANS_DM_106,8.0,8.0,1.0,False,False,False,0.0,1.0,0.333333,0.0438,0.1,0.1,0.2,0.222222,0.0,0.3,0.0,diagnostic_only,0.4673799330504193,0.7683567357787416,0.7683567357787416,0.5135374556028578,BND,False
DM_2,ANS_DM_127,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,diagnostic_only,0.19234843792377626,0.18171266623195728,0.19234843792377626,0.5135374556028578,POS,False
DM_2,ANS_DM_149,0.0,0.0,1.0,False,False,False,0.9,0.0,0.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,diagnostic_only,0.6012215211386562,0.0078352606187471,0.6012215211386562,0.5135374556028578,BND,False
DM_2,ANS_DM_150,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,diagnostic_only,0.19234843792377626,0.18171266623195728,0.19234843792377626,0.5135374556028578,POS,False
DM_2,ANS_DM_165,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,diagnostic_only,0.19234843792377626,0.18171266623195728,0.19234843792377626,0.5135374556028578,POS,False
DM_2,ANS_DM_169,7.0,9.7,1.0,False,True,True,0.0,0.5,0.133333,0.0,0.033333,0.066667,0.1,0.0,0.0,0.3,0.0,diagnostic_only,0.2550022547244117,0.4103768734696578,0.4103768734696578,0.5135374556028578,POS,False
DM_2,ANS_DM_170,2.0,0.0,1.0,True,False,True,0.9,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,diagnostic_only,0.6011202583570261,0.008129038847394944,0.6011202583570261,0.5135374556028578,BND,False
DM_2,ANS_DM_180,10.0,9.3,1.0,False,False,False,0.0,1.0,0.233333,0.0,0.066667,0.133333,0.2,0.0,0.0,0.3,0.0,diagnostic_only,0.3299202070827293,0.669466378532847,0.669466378532847,0.5135374556028578,BND,False
DM_3,ANS_DM_186,0.0,0.0,1.0,False,False,False,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,diagnostic_only,0.550549175979285,0.2457753801401307,0.550549175979285,0.5104292447387351,BND,False
DM_3,ANS_DM_227,1.0,0.3,1.0,False,False,False,0.7,0.5,0.8,0.0,0.066667,0.033333,0.1,0.266667,0.0,1.0,0.0,diagnostic_only,0.739346526858272,0.07608038965507034,0.739346526858272,0.5104292447387351,BND,False
DM_3,ANS_DM_243,10.0,9.7,1.0,False,False,False,0.0,0.5,0.3,0.0,0.033333,0.066667,0.1,0.033333,0.0,1.0,0.0,diagnostic_only,0.2469441618631083,0.5093249850072056,0.5093249850072056,0.5104292447387351,POS,False
DM_3,ANS_DM_240,4.0,5.0,1.0,False,False,False,0.05,1.0,0.266667,0.0,0.2,0.1,0.3,0.4,0.0,1.0,0.0,diagnostic_only,0.6952117612542296,0.7437174226321742,0.7437174226321742,0.5104292447387351,BND,False
DM_3,ANS_DM_245,0.0,0.0,1.0,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.6917150397802232,0.00715097291980333,0.6917150397802232,0.5104292447387351,BND,False
DM_3,ANS_DM_248,10.0,10.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.17869912022759965,0.1913741225954575,0.1913741225954575,0.5104292447387351,POS,False
DM_3,ANS_DM_262,0.0,0.5,1.0,False,False,False,0.05,0.75,0.3,0.0,0.1,0.05,0.15,0.85,0.0,1.0,0.0,diagnostic_only,0.6837225712336001,0.6519085033458697,0.6837225712336001,0.5104292447387351,BND,False
DM_3,ANS_DM_274,7.0,10.0,1.0,False,True,True,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,diagnostic_only,0.1797658589143277,0.551981859602093,0.551981859602093,0.5104292447387351,BND,False
DM_3,ANS_DM_269,6.0,6.3,1.0,False,False,False,0.0,1.0,0.333333,0.0,0.366667,0.633333,1.0,0.366667,0.0,1.0,0.0,diagnostic_only,0.9754125139767982,0.18121780971844048,0.9754125139767982,0.5104292447387351,BND,False
ISC_2,ANS_ISC_495,4.0,3.3,0.5,True,False,True,0.0,0.5,0.0,0.2235,0.033333,0.066667,0.1,0.0,0.0,0.0,0.0,diagnostic_only,0.5249592883491891,0.3884728051706759,0.5249592883491891,0.5501662266258489,POS,False
ISC_2,ANS_ISC_483,4.0,4.7,0.5,False,True,True,0.0,0.5,0.333333,0.0,0.066667,0.033333,0.1,0.0,0.0,0.0,0.0,diagnostic_only,0.2742427557340967,0.5280616961943351,0.5280616961943351,0.5501662266258489,POS,False
ISC_2,ANS_ISC_504,3.0,2.8,0.5,False,False,False,0.0,0.5,0.0,0.3412,0.033333,0.066667,0.1,0.0,0.0,0.0,0.0,diagnostic_only,0.6776188386225115,0.3884728051706759,0.6776188386225115,0.5501662266258489,BND,False
ISC_2,ANS_ISC_497,3.0,2.5,0.5,False,False,False,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.6950601168189793,0.20777677077114595,0.6950601168189793,0.5501662266258489,BND,False
ISC_2,ANS_ISC_516,3.0,2.5,0.5,False,False,False,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.6950601168189792,0.20777677077114595,0.6950601168189792,0.5501662266258489,BND,False
ISC_2,ANS_ISC_532,4.0,3.5,0.5,False,False,False,0.0,1.0,0.0,0.1765,0.1,0.1,0.2,0.0,0.0,0.0,0.0,diagnostic_only,0.5805252258379663,0.6420650801252287,0.6420650801252287,0.5501662266258489,BND,False
ISC_2,ANS_ISC_538,4.0,4.0,0.5,False,False,False,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.24892374890094307,0.20777677077114595,0.24892374890094307,0.5501662266258489,POS,False
ISC_3,ANS_ISC_556,4.0,3.3,0.5,True,False,True,0.333333,0.0,0.333333,0.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.43132267744247366,0.0696357717347582,0.43132267744247366,0.5233903500621029,POS,False
ISC_3,ANS_ISC_568,5.0,3.7,0.5,True,False,True,0.0,1.0,0.222222,0.1294,0.100889,0.133778,0.234667,0.0,0.0,0.0,0.0,diagnostic_only,0.49659563607909796,0.6964776270651496,0.6964776270651496,0.5233903500621029,BND,False
ISC_3,ANS_ISC_572,5.0,3.1,0.5,True,False,True,0.333333,0.333333,0.444444,0.1203,0.044449,0.022224,0.066673,0.0,0.0,0.0,0.0,diagnostic_only,0.5288085275097213,0.16398953862522397,0.5288085275097213,0.5233903500621029,BND,False
ISC_3,ANS_ISC_595,4.0,2.1,0.5,True,False,True,0.333333,1.0,0.555556,0.0497,0.244667,0.156,0.400667,0.0,0.0,0.0,0.0,diagnostic_only,0.8031508544062066,0.4080109957776788,0.8031508544062066,0.5233903500621029,BND,False
ISC_3,ANS_ISC_598,4.0,1.7,0.5,True,False,True,0.0,0.0,0.222222,0.0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.21021410711262228,0.28842959052120243,0.28842959052120243,0.5233903500621029,POS,False
ISC_3,ANS_ISC_599,4.0,2.9,0.5,True,False,True,0.0,0.833333,0.222222,0.1247,0.078,0.122667,0.200667,0.0,0.0,0.0,0.0,diagnostic_only,0.44588487704641366,0.6158155666455514,0.6158155666455514,0.5233903500621029,BND,False
ISC_3,ANS_ISC_614,5.0,3.4,0.5,True,False,True,0.0,1.0,0.333333,0.2,0.144,0.188667,0.332667,0.0,0.0,0.0,0.0,diagnostic_only,0.6602953861745516,0.6891933958110815,0.6891933958110815,0.5233903500621029,BND,False
ISC_4,ANS_ISC_624,3.0,2.5,0.5,False,False,False,0.0,0.0,0.166667,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.26755485093104125,0.27326705493583303,0.27326705493583303,0.5357863520945018,POS,False
ISC_4,ANS_ISC_628,3.0,2.5,0.5,False,False,False,0.0,0.0,0.0,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.26541776039450893,0.20880888262171407,0.26541776039450893,0.5357863520945018,POS,False
ISC_4,ANS_ISC_660,3.0,2.5,0.5,False,False,False,0.0,0.0,0.166667,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.26755485093104125,0.27326705493583303,0.27326705493583303,0.5357863520945018,POS,False
ISC_4,ANS_ISC_641,0.0,0.0,0.5,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.6829367581180212,0.006227848199341987,0.6829367581180212,0.5357863520945018,BND,False
ISC_4,ANS_ISC_672,3.0,2.5,0.5,False,False,False,0.0,0.0,0.166667,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.26755485093104125,0.27326705493583303,0.27326705493583303,0.5357863520945018,POS,False
ISC_4,ANS_ISC_676,3.0,2.5,0.5,False,False,False,0.0,0.0,0.0,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.26541776039450893,0.20880888262171407,0.26541776039450893,0.5357863520945018,POS,False
ISC_4,ANS_ISC_682,2.0,2.5,0.5,False,False,False,0.0,0.0,0.166667,0.1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.2847753505088406,0.27326705493583303,0.2847753505088406,0.5357863520945018,POS,False
ISC_5,ANS_ISC_08,6.0,6.0,0.6000000000000001,False,False,False,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.29144087527564266,0.09363485060184194,0.29144087527564266,0.5187923041953102,POS,False
ISC_5,ANS_ISC_51,3.0,1.9,0.6000000000000001,True,False,True,0.5,0.208333,0.5,0.1569,0.041667,0.0625,0.104167,0.0,0.0,0.0,0.0,diagnostic_only,0.6729159876471483,0.04849369010609211,0.6729159876471483,0.5187923041953102,BND,False
ISC_5,ANS_ISC_54,6.0,3.2,0.6000000000000001,True,False,True,0.25,1.0,0.5,0.0931,0.208333,0.166667,0.375,0.0,0.0,0.0,0.0,diagnostic_only,0.7569472683732876,0.4741022897603164,0.7569472683732876,0.5187923041953102,BND,False
ISC_5,ANS_ISC_57,6.0,0.3,0.6000000000000001,True,False,True,0.25,0.833333,0.25,0.1941,0.111111,0.055556,0.166667,0.0,0.0,0.0,0.0,diagnostic_only,0.692757920669741,0.38225910428838317,0.692757920669741,0.5187923041953102,BND,False
ISC_5,ANS_ISC_67,6.0,2.2,0.6000000000000001,True,False,True,0.375,1.0,0.541667,0.0324,0.25,0.125,0.375,0.0,0.0,0.0,0.0,diagnostic_only,0.7840164437696561,0.3951146947793797,0.7840164437696561,0.5187923041953102,BND,False
ISC_6,ANS_ISC_112,6.0,1.5,0.6000000000000001,True,False,True,0.5,0.0,0.5,0.0441,0.0,0.0,0.0,0.0,0.0,0.5,0.0,diagnostic_only,0.4068209745362625,0.03795618260855448,0.4068209745362625,0.5131850401972955,POS,False
ISC_6,ANS_ISC_104,6.0,3.0,0.6000000000000001,True,False,True,0.5,0.0,0.666667,0.1029,0.0,0.0,0.0,0.0,0.0,0.5,0.0,diagnostic_only,0.47718126820273427,0.053804099502176975,0.47718126820273427,0.5131850401972955,POS,False
ISC_6,ANS_ISC_116,6.0,4.5,0.6000000000000001,True,False,True,0.25,0.0,0.25,0.0662,0.0,0.0,0.0,0.0,0.666667,0.75,0.0,diagnostic_only,0.31995324957941573,0.5687750810077392,0.5687750810077392,0.5131850401972955,BND,False
